date,ccu_ww,ccu_au,ccu_as,ccu_af,ccu_eu,ccu_sa,ccu_na
2022-01-11 14:00:00,408,101,163,20,28,100,142
2022-01-11 14:10:00,417,103,165,20,27,101,141
2022-01-11 14:20:00,416,102,163,20,27,99,140
2022-01-11 14:30:00,414,98,150,20,27,97,138
2022-01-11 14:40:00,402,98,153,19,27,99,139
2022-01-11 14:50:00,379,93,156,18,24,92,130
2022-01-11 15:00:00,391,97,147,18,26,91,134
2022-01-11 15:10:00,398,93,146,20,27,101,142
2022-01-11 15:20:00,439,107,167,20,31,108,146
2022-01-11 15:30:00,482,120,184,22,32,117,165
2022-01-11 15:40:00,476,116,185,23,30,119,167
2022-01-11 15:50:00,487,123,201,24,34,121,168
2022-01-11 16:00:00,507,125,206,24,34,123,171
2022-01-11 16:10:00,513,122,172,24,35,121,176
2022-01-11 16:20:00,499,127,200,25,34,124,178
2022-01-11 16:30:00,520,127,198,24,36,130,185
2022-01-11 16:40:00,534,127,214,25,35,128,177
2022-01-11 16:50:00,521,131,200,24,36,125,182
2022-01-11 17:00:00,532,129,203,25,36,125,180
2022-01-11 17:10:00,530,130,217,26,36,128,180
2022-01-11 17:20:00,529,125,210,24,35,128,178
2022-01-11 17:30:00,495,123,199,23,33,123,172
2022-01-11 17:40:00,503,126,186,24,34,123,172
2022-01-11 17:50:00,508,129,219,24,36,125,175
2022-01-11 18:00:00,516,121,213,24,33,124,171
2022-01-11 18:10:00,513,127,195,25,36,126,178
2022-01-11 18:20:00,529,127,221,25,36,130,187
2022-01-11 18:30:00,534,131,215,26,36,124,185
2022-01-11 18:40:00,544,132,211,26,36,129,183
2022-01-11 18:50:00,540,136,218,27,37,135,194
2022-01-11 19:00:00,560,130,217,27,38,138,187
2022-01-11 19:10:00,540,136,226,25,37,132,192
2022-01-11 19:20:00,574,136,217,28,39,138,197
2022-01-11 19:30:00,570,138,238,28,37,144,198
2022-01-11 19:40:00,570,141,229,29,40,146,202
2022-01-11 19:50:00,577,140,221,27,39,138,200
2022-01-11 20:00:00,593,146,223,28,39,137,199
2022-01-11 20:10:00,598,145,219,28,40,148,203
2022-01-11 20:20:00,585,147,219,28,39,146,208
2022-01-11 20:30:00,591,135,229,28,39,144,195
2022-01-11 20:40:00,553,138,218,26,37,133,192
2022-01-11 20:50:00,540,135,216,26,36,129,186
2022-01-11 21:00:00,522,129,177,25,35,131,183
2022-01-11 21:10:00,499,121,186,24,34,121,176
2022-01-11 21:20:00,477,109,159,22,32,111,157
2022-01-11 21:30:00,455,107,171,21,30,110,155
2022-01-11 21:40:00,442,106,164,21,28,107,145
2022-01-11 21:50:00,420,105,156,20,28,100,145
2022-01-11 22:00:00,425,100,162,20,28,100,142
2022-01-11 22:10:00,395,97,142,20,26,94,133
2022-01-11 22:20:00,363,90,138,18,24,92,128
2022-01-11 22:30:00,364,89,121,18,25,88,120
2022-01-11 22:40:00,350,85,116,16,23,87,117
2022-01-11 22:50:00,352,83,131,16,23,85,113
2022-01-11 23:00:00,338,80,131,17,21,83,117
2022-01-11 23:10:00,335,79,102,15,22,79,114
2022-01-11 23:20:00,327,81,125,15,22,79,111
2022-01-11 23:30:00,316,77,116,14,20,71,103
2022-01-11 23:40:00,298,72,99,13,20,72,99
2022-01-11 23:50:00,286,68,108,13,19,67,98
2022-01-12 00:00:00,342,82,124,15,22,83,115
2022-01-12 00:10:00,358,88,138,16,23,85,124
2022-01-12 00:20:00,384,92,153,18,26,94,131
2022-01-12 00:30:00,387,94,153,18,24,94,131
2022-01-12 00:40:00,428,104,149,20,27,101,142
2022-01-12 00:50:00,419,101,155,20,28,99,144
2022-01-12 01:00:00,426,106,167,20,30,103,146
2022-01-12 01:10:00,459,113,176,22,30,112,161
2022-01-12 01:20:00,494,117,198,22,32,115,165
2022-01-12 01:30:00,494,120,172,24,34,121,172
2022-01-12 01:40:00,493,118,199,24,35,124,174
2022-01-12 01:50:00,511,125,186,23,34,120,179
2022-01-12 02:00:00,481,118,180,21,32,109,143
2022-01-12 02:10:00,431,110,173,21,30,105,150
2022-01-12 02:20:00,395,94,133,19,25,95,135
2022-01-12 02:30:00,380,93,161,18,25,89,126
2022-01-12 02:40:00,366,87,146,17,24,81,126
2022-01-12 02:50:00,351,83,137,17,23,84,123
2022-01-12 03:00:00,356,86,125,17,24,88,122
2022-01-12 03:10:00,353,87,133,16,22,85,120
2022-01-12 03:20:00,349,85,127,17,23,81,120
2022-01-12 03:30:00,343,86,140,17,23,84,119
2022-01-12 03:40:00,355,84,146,16,23,84,121
2022-01-12 03:50:00,364,86,141,16,24,87,121
2022-01-12 04:00:00,370,89,138,17,24,88,126
2022-01-12 04:10:00,385,96,137,18,26,96,132
2022-01-12 04:20:00,403,99,144,19,28,100,141
2022-01-12 04:30:00,429,101,163,20,28,105,146
2022-01-12 04:40:00,444,105,172,21,30,105,147
2022-01-12 04:50:00,442,110,164,21,29,105,151
2022-01-12 05:00:00,445,107,154,20,28,106,148
2022-01-12 05:10:00,440,107,175,21,30,105,148
2022-01-12 05:20:00,439,101,154,22,30,106,149
2022-01-12 05:30:00,430,103,163,19,27,103,151
2022-01-12 05:40:00,424,100,164,20,28,100,143
2022-01-12 05:50:00,416,103,146,20,28,101,140
2022-01-12 06:00:00,409,101,146,20,28,102,144
2022-01-12 06:10:00,402,96,160,19,27,95,138
2022-01-12 06:20:00,401,92,143,19,25,98,138
2022-01-12 06:30:00,387,92,151,18,26,95,134
2022-01-12 06:40:00,371,89,138,18,25,91,125
2022-01-12 06:50:00,362,86,140,17,24,90,122
2022-01-12 07:00:00,371,89,126,17,25,89,127
2022-01-12 07:10:00,368,91,145,18,25,87,129
2022-01-12 07:20:00,349,88,118,16,23,89,122
2022-01-12 07:30:00,355,90,128,16,23,83,123
2022-01-12 07:40:00,354,87,117,16,24,87,123
2022-01-12 07:50:00,359,77,136,16,24,76,123
2022-01-12 08:00:00,339,77,137,16,22,78,111
2022-01-12 08:10:00,328,81,115,15,22,81,109
2022-01-12 08:20:00,316,75,123,15,20,77,108
2022-01-12 08:30:00,304,74,105,14,19,74,105
2022-01-12 08:40:00,301,74,107,15,19,74,105
2022-01-12 08:50:00,299,74,113,14,20,75,104
2022-01-12 09:00:00,299,71,105,14,20,73,101
2022-01-12 09:10:00,292,73,112,14,19,73,102
2022-01-12 09:20:00,293,73,106,14,20,72,98
2022-01-12 09:30:00,299,72,118,14,19,73,99
2022-01-12 09:40:00,311,72,114,15,20,75,104
2022-01-12 09:50:00,312,75,126,15,21,71,108
2022-01-12 10:00:00,321,77,115,14,21,78,110
2022-01-12 10:10:00,336,79,117,15,23,78,110
2022-01-12 10:20:00,352,86,112,16,24,81,120
2022-01-12 10:30:00,357,85,135,17,24,83,120
2022-01-12 10:40:00,356,85,128,18,24,88,121
2022-01-12 10:50:00,354,87,138,17,23,89,122
2022-01-12 11:00:00,372,89,136,17,25,89,123
2022-01-12 11:10:00,382,90,141,18,25,91,127
2022-01-12 11:20:00,389,90,141,17,26,89,132
2022-01-12 11:30:00,375,91,133,18,25,93,128
2022-01-12 11:40:00,372,92,132,19,26,89,125
2022-01-12 11:50:00,365,89,141,17,24,87,125
2022-01-12 12:00:00,365,89,144,16,25,85,128
2022-01-12 12:10:00,358,89,139,18,25,89,128
2022-01-12 12:20:00,349,88,128,17,23,85,119
2022-01-12 12:30:00,365,88,141,17,23,86,122
2022-01-12 12:40:00,389,91,169,19,26,93,133
2022-01-12 12:50:00,393,97,150,18,26,97,133
2022-01-12 13:00:00,415,101,173,20,28,104,140
2022-01-12 13:10:00,417,98,151,20,28,97,142
2022-01-12 13:20:00,405,101,153,19,28,99,144
2022-01-12 13:30:00,420,105,170,20,29,102,145
2022-01-12 13:40:00,450,110,171,22,31,107,155
2022-01-12 13:50:00,468,120,177,23,32,119,166
2022-01-12 14:00:00,491,116,197,23,33,118,169
2022-01-12 14:10:00,497,119,184,23,34,121,172
2022-01-12 14:20:00,491,123,186,24,35,121,171
2022-01-12 14:30:00,492,121,179,24,32,117,162
2022-01-12 14:40:00,482,109,196,22,31,114,154
2022-01-12 14:50:00,449,109,165,22,30,108,152
2022-01-12 15:00:00,440,107,154,20,27,102,147
2022-01-12 15:10:00,416,102,161,20,28,104,145
2022-01-12 15:20:00,429,104,156,19,29,105,149
2022-01-12 15:30:00,413,100,150,21,29,104,146
2022-01-12 15:40:00,425,101,167,20,29,101,144
2022-01-12 15:50:00,394,92,158,19,27,92,131
2022-01-12 16:00:00,375,94,132,18,25,88,130
2022-01-12 16:10:00,381,90,140,19,26,91,127
2022-01-12 16:20:00,384,94,150,19,25,98,131
2022-01-12 16:30:00,395,94,150,19,27,93,135
2022-01-12 16:40:00,402,102,152,19,28,101,138
2022-01-12 16:50:00,423,101,168,21,28,105,144
2022-01-12 17:00:00,435,108,169,20,30,104,148
2022-01-12 17:10:00,443,110,163,21,30,108,149
2022-01-12 17:20:00,459,112,170,21,30,108,156
2022-01-12 17:30:00,455,110,155,21,31,110,156
2022-01-12 17:40:00,468,115,170,22,32,110,161
2022-01-12 17:50:00,477,120,182,23,33,116,171
2022-01-12 18:00:00,493,122,169,23,31,120,169
2022-01-12 18:10:00,488,118,173,23,32,121,168
2022-01-12 18:20:00,493,115,179,23,33,121,168
2022-01-12 18:30:00,491,119,199,24,32,123,171
2022-01-12 18:40:00,496,126,176,24,34,119,171
2022-01-12 18:50:00,498,126,180,25,34,125,172
2022-01-12 19:00:00,498,121,202,24,34,121,172
2022-01-12 19:10:00,508,122,192,24,34,126,174
2022-01-12 19:20:00,519,119,194,24,34,116,178
2022-01-12 19:30:00,508,121,197,24,33,120,170
2022-01-12 19:40:00,497,124,179,24,33,117,176
2022-01-12 19:50:00,488,112,184,23,31,119,169
2022-01-12 20:00:00,495,124,180,24,34,121,168
2022-01-12 20:10:00,506,124,190,24,34,125,179
2022-01-12 20:20:00,517,125,175,24,34,128,176
2022-01-12 20:30:00,525,128,206,24,35,130,179
2022-01-12 20:40:00,518,130,197,26,34,132,187
2022-01-12 20:50:00,545,132,198,25,37,132,184
2022-01-12 21:00:00,559,138,210,28,38,138,189
2022-01-12 21:10:00,566,134,214,26,38,139,194
2022-01-12 21:20:00,579,143,216,28,39,143,201
2022-01-12 21:30:00,603,148,254,29,40,152,203
2022-01-12 21:40:00,602,151,227,30,40,149,209
2022-01-12 21:50:00,617,142,230,30,42,148,213
2022-01-12 22:00:00,595,148,242,30,40,147,203
2022-01-12 22:10:00,583,138,212,28,39,139,193
2022-01-12 22:20:00,582,139,213,27,40,141,196
2022-01-12 22:30:00,540,132,194,26,37,134,194
2022-01-12 22:40:00,521,125,196,21,33,115,166
2022-01-12 22:50:00,480,116,172,23,29,113,162
2022-01-12 23:00:00,456,98,157,21,28,110,147
2022-01-12 23:10:00,418,102,132,19,27,102,143
2022-01-12 23:20:00,382,90,130,17,26,88,129
2022-01-12 23:30:00,342,84,132,15,21,83,109
2022-01-12 23:40:00,312,75,125,15,21,77,110
2022-01-12 23:50:00,292,68,111,14,20,70,101
2022-01-13 00:00:00,340,81,123,15,22,80,113
2022-01-13 00:10:00,338,85,133,17,23,82,118
2022-01-13 00:20:00,337,79,134,15,23,82,118
2022-01-13 00:30:00,341,84,136,16,22,82,118
2022-01-13 00:40:00,344,83,133,17,23,83,116
2022-01-13 00:50:00,333,80,108,14,22,82,113
2022-01-13 01:00:00,336,81,130,15,20,83,117
2022-01-13 01:10:00,333,81,140,15,22,83,111
2022-01-13 01:20:00,345,88,128,17,23,86,119
2022-01-13 01:30:00,356,86,141,17,24,85,122
2022-01-13 01:40:00,359,88,151,17,25,88,124
2022-01-13 01:50:00,402,96,148,19,26,96,135
2022-01-13 02:00:00,395,90,132,16,26,89,125
2022-01-13 02:10:00,347,87,127,17,23,84,123
2022-01-13 02:20:00,346,84,141,16,22,83,117
2022-01-13 02:30:00,345,84,119,16,23,84,121
2022-01-13 02:40:00,357,86,134,17,24,85,120
2022-01-13 02:50:00,369,92,136,17,25,86,123
2022-01-13 03:00:00,379,97,150,18,25,92,138
2022-01-13 03:10:00,418,99,162,19,27,101,141
2022-01-13 03:20:00,436,106,152,21,29,103,147
2022-01-13 03:30:00,443,103,154,20,30,103,151
2022-01-13 03:40:00,428,103,169,20,31,108,147
2022-01-13 03:50:00,429,105,150,20,30,101,144
2022-01-13 04:00:00,411,99,151,19,28,98,139
2022-01-13 04:10:00,396,101,139,19,26,100,140
2022-01-13 04:20:00,394,98,152,19,25,95,134
2022-01-13 04:30:00,409,99,153,19,26,98,141
2022-01-13 04:40:00,416,101,147,19,27,99,145
2022-01-13 04:50:00,411,102,162,20,27,101,142
2022-01-13 05:00:00,414,100,142,20,28,98,141
2022-01-13 05:10:00,402,93,135,19,24,100,141
2022-01-13 05:20:00,373,92,155,17,24,91,130
2022-01-13 05:30:00,409,97,150,19,27,94,134
2022-01-13 05:40:00,399,96,160,19,28,98,135
2022-01-13 05:50:00,410,99,153,21,29,103,140
2022-01-13 06:00:00,424,106,157,20,30,108,144
2022-01-13 06:10:00,452,109,182,22,31,112,155
2022-01-13 06:20:00,464,113,161,21,30,107,154
2022-01-13 06:30:00,451,108,182,20,29,106,151
2022-01-13 06:40:00,446,105,153,21,29,109,148
2022-01-13 06:50:00,441,108,166,19,29,108,151
2022-01-13 07:00:00,441,107,144,21,30,108,151
2022-01-13 07:10:00,448,107,183,22,31,109,150
2022-01-13 07:20:00,450,105,153,21,29,107,149
2022-01-13 07:30:00,410,101,155,21,27,95,142
2022-01-13 07:40:00,394,93,152,16,25,99,134
2022-01-13 07:50:00,385,95,133,19,26,97,134
2022-01-13 08:00:00,376,91,144,17,24,91,123
2022-01-13 08:10:00,350,84,116,17,22,88,115
2022-01-13 08:20:00,320,71,118,14,19,73,107
2022-01-13 08:30:00,302,77,107,15,19,74,107
2022-01-13 08:40:00,301,72,114,14,20,68,103
2022-01-13 08:50:00,290,68,101,14,19,69,98
2022-01-13 09:00:00,298,72,105,14,19,71,102
2022-01-13 09:10:00,290,71,117,14,18,70,97
2022-01-13 09:20:00,284,69,101,14,19,68,99
2022-01-13 09:30:00,303,70,125,14,20,74,103
2022-01-13 09:40:00,302,75,127,14,20,75,103
2022-01-13 09:50:00,301,69,111,14,21,67,103
2022-01-13 10:00:00,321,79,121,15,21,81,114
2022-01-13 10:10:00,349,85,136,16,23,77,120
2022-01-13 10:20:00,360,89,127,17,25,89,124
2022-01-13 10:30:00,368,92,143,18,24,90,129
2022-01-13 10:40:00,395,95,149,18,25,94,128
2022-01-13 10:50:00,401,97,131,19,25,92,131
2022-01-13 11:00:00,416,101,142,19,27,100,143
2022-01-13 11:10:00,418,102,148,18,27,99,144
2022-01-13 11:20:00,409,100,156,19,27,101,144
2022-01-13 11:30:00,409,101,157,19,27,99,142
2022-01-13 11:40:00,426,100,149,20,30,104,141
2022-01-13 11:50:00,433,104,149,20,29,104,141
2022-01-13 12:00:00,426,103,163,20,28,103,145
2022-01-13 12:10:00,413,102,160,20,28,101,145
2022-01-13 12:20:00,409,104,158,20,28,102,143
2022-01-13 12:30:00,413,98,155,19,28,100,142
2022-01-13 12:40:00,395,99,154,18,25,93,135
2022-01-13 12:50:00,399,96,156,19,26,99,138
2022-01-13 13:00:00,395,93,148,18,26,95,128
2022-01-13 13:10:00,372,95,153,17,26,86,126
2022-01-13 13:20:00,374,92,141,18,24,94,131
2022-01-13 13:30:00,377,88,135,17,24,94,125
2022-01-13 13:40:00,360,84,130,16,24,83,121
2022-01-13 13:50:00,349,84,150,16,23,89,117
2022-01-13 14:00:00,371,90,144,17,25,87,124
2022-01-13 14:10:00,381,92,135,18,26,91,131
2022-01-13 14:20:00,384,93,148,18,26,95,131
2022-01-13 14:30:00,407,95,162,19,27,100,144
2022-01-13 14:40:00,428,104,158,21,30,101,148
2022-01-13 14:50:00,451,105,175,21,30,106,153
2022-01-13 15:00:00,463,113,190,21,32,110,161
2022-01-13 15:10:00,465,116,186,23,32,111,165
2022-01-13 15:20:00,497,123,184,24,34,117,171
2022-01-13 15:30:00,507,124,192,23,33,124,171
2022-01-13 15:40:00,503,123,203,24,35,122,176
2022-01-13 15:50:00,516,129,173,25,35,123,174
2022-01-13 16:00:00,503,123,197,24,35,121,174
2022-01-13 16:10:00,491,122,174,24,33,120,165
2022-01-13 16:20:00,495,119,180,23,32,120,169
2022-01-13 16:30:00,477,119,196,23,33,117,164
2022-01-13 16:40:00,478,116,174,22,32,117,162
2022-01-13 16:50:00,484,118,202,22,32,115,163
2022-01-13 17:00:00,472,116,182,21,31,115,161
2022-01-13 17:10:00,444,105,144,21,28,108,153
2022-01-13 17:20:00,430,108,169,21,28,103,148
2022-01-13 17:30:00,444,107,173,20,29,103,152
2022-01-13 17:40:00,433,106,159,20,29,105,148
2022-01-13 17:50:00,438,105,168,21,28,102,150
2022-01-13 18:00:00,442,108,168,21,29,107,151
2022-01-13 18:10:00,441,108,179,21,29,106,154
2022-01-13 18:20:00,436,108,183,21,30,108,152
2022-01-13 18:30:00,435,105,173,20,29,99,150
2022-01-13 18:40:00,423,107,158,20,28,105,145
2022-01-13 18:50:00,443,108,181,21,29,104,152
2022-01-13 19:00:00,452,105,161,22,30,109,149
2022-01-13 19:10:00,482,118,176,23,33,119,169
2022-01-13 19:20:00,497,121,190,23,33,119,168
2022-01-13 19:30:00,504,119,188,24,34,121,170
2022-01-13 19:40:00,495,124,179,24,33,122,167
2022-01-13 19:50:00,510,124,192,24,34,122,172
2022-01-13 20:00:00,518,128,178,25,35,125,179
2022-01-13 20:10:00,524,136,209,24,35,127,189
2022-01-13 20:20:00,546,134,224,25,36,123,188
2022-01-13 20:30:00,532,132,194,25,36,130,177
2022-01-13 20:40:00,530,132,213,25,37,133,183
2022-01-13 20:50:00,527,131,204,25,36,127,181
2022-01-13 21:00:00,527,130,204,25,36,129,183
2022-01-13 21:10:00,518,132,200,25,36,126,184
2022-01-13 21:20:00,528,129,176,25,35,131,177
2022-01-13 21:30:00,523,128,207,24,34,130,174
2022-01-13 21:40:00,509,121,209,24,33,122,172
2022-01-13 21:50:00,492,124,175,24,34,122,166
2022-01-13 22:00:00,479,114,181,23,33,114,160
2022-01-13 22:10:00,462,109,154,19,30,106,153
2022-01-13 22:20:00,420,104,161,20,27,104,142
2022-01-13 22:30:00,422,104,157,18,27,98,142
2022-01-13 22:40:00,406,98,118,18,24,102,145
2022-01-13 22:50:00,380,94,140,17,25,94,126
2022-01-13 23:00:00,356,79,118,16,23,83,114
2022-01-13 23:10:00,316,74,105,15,17,77,105
2022-01-13 23:20:00,301,69,86,13,15,71,102
2022-01-13 23:30:00,256,64,100,11,18,64,91
2022-01-13 23:40:00,259,58,78,11,18,58,89
2022-01-13 23:50:00,234,57,88,11,15,56,80
2022-01-14 00:00:00,286,68,105,13,19,67,95
2022-01-14 00:10:00,308,74,116,14,21,75,104
2022-01-14 00:20:00,307,71,110,13,19,69,108
2022-01-14 00:30:00,306,73,111,15,20,74,104
2022-01-14 00:40:00,314,75,126,15,20,75,108
2022-01-14 00:50:00,324,79,119,15,21,79,112
2022-01-14 01:00:00,324,80,121,15,21,76,111
2022-01-14 01:10:00,339,81,115,16,22,79,112
2022-01-14 01:20:00,336,79,140,16,22,82,116
2022-01-14 01:30:00,340,83,114,17,23,82,112
2022-01-14 01:40:00,345,83,110,17,23,75,119
2022-01-14 01:50:00,334,84,134,16,21,79,115
2022-01-14 02:00:00,331,77,128,15,22,72,110
2022-01-14 02:10:00,283,66,93,13,18,65,98
2022-01-14 02:20:00,278,66,106,14,18,68,94
2022-01-14 02:30:00,274,65,113,13,18,67,95
2022-01-14 02:40:00,273,63,117,13,17,64,94
2022-01-14 02:50:00,271,62,102,12,17,66,95
2022-01-14 03:00:00,289,70,106,13,19,68,97
2022-01-14 03:10:00,294,70,107,14,21,72,102
2022-01-14 03:20:00,326,78,124,14,22,79,114
2022-01-14 03:30:00,335,84,127,16,22,83,116
2022-01-14 03:40:00,368,86,135,17,24,87,122
2022-01-14 03:50:00,377,94,140,17,25,90,127
2022-01-14 04:00:00,388,94,148,18,26,94,136
2022-01-14 04:10:00,417,105,147,20,27,99,145
2022-01-14 04:20:00,425,103,168,20,29,102,146
2022-01-14 04:30:00,428,106,171,20,28,105,150
2022-01-14 04:40:00,447,105,163,20,30,102,150
2022-01-14 04:50:00,457,106,149,21,29,108,154
2022-01-14 05:00:00,444,109,169,20,31,110,148
2022-01-14 05:10:00,441,103,157,20,29,102,148
2022-01-14 05:20:00,443,96,164,21,29,108,150
2022-01-14 05:30:00,415,103,146,20,27,100,143
2022-01-14 05:40:00,406,102,154,20,27,103,141
2022-01-14 05:50:00,390,98,164,19,24,98,138
2022-01-14 06:00:00,394,94,145,19,24,95,135
2022-01-14 06:10:00,381,90,142,17,25,88,118
2022-01-14 06:20:00,357,88,134,17,24,85,121
2022-01-14 06:30:00,343,86,122,16,23,82,116
2022-01-14 06:40:00,351,87,124,17,24,86,115
2022-01-14 06:50:00,352,87,136,16,23,86,121
2022-01-14 07:00:00,362,92,138,18,24,89,125
2022-01-14 07:10:00,390,92,138,18,26,93,132
2022-01-14 07:20:00,371,93,135,17,24,89,124
2022-01-14 07:30:00,392,97,146,18,27,94,133
2022-01-14 07:40:00,385,92,146,17,26,89,135
2022-01-14 07:50:00,395,97,159,19,26,88,136
2022-01-14 08:00:00,408,102,167,20,27,99,141
2022-01-14 08:10:00,414,102,151,19,28,100,139
2022-01-14 08:20:00,411,95,163,20,26,93,140
2022-01-14 08:30:00,409,99,151,20,28,99,139
2022-01-14 08:40:00,398,97,156,18,27,95,138
2022-01-14 08:50:00,404,99,151,19,28,99,138
2022-01-14 09:00:00,402,99,156,19,27,93,142
2022-01-14 09:10:00,390,98,148,18,27,98,134
2022-01-14 09:20:00,404,96,165,17,27,98,141
2022-01-14 09:30:00,397,97,154,19,27,96,134
2022-01-14 09:40:00,404,96,152,18,26,95,133
2022-01-14 09:50:00,398,94,146,20,27,97,132
2022-01-14 10:00:00,387,96,132,18,26,89,128
2022-01-14 10:10:00,388,94,149,18,27,92,132
2022-01-14 10:20:00,401,98,146,18,27,97,136
2022-01-14 10:30:00,402,94,140,20,26,95,136
2022-01-14 10:40:00,408,98,168,18,28,97,131
2022-01-14 10:50:00,396,96,149,18,27,90,132
2022-01-14 11:00:00,380,94,136,18,26,96,129
2022-01-14 11:10:00,391,94,132,18,26,94,131
2022-01-14 11:20:00,389,95,148,18,25,94,132
2022-01-14 11:30:00,403,97,159,18,28,100,137
2022-01-14 11:40:00,400,97,157,19,27,99,134
2022-01-14 11:50:00,408,99,137,18,26,96,135
2022-01-14 12:00:00,407,98,150,20,25,96,137
2022-01-14 12:10:00,401,94,151,19,26,97,134
2022-01-14 12:20:00,392,93,146,16,27,87,126
2022-01-14 12:30:00,380,90,157,18,25,92,134
2022-01-14 12:40:00,397,91,146,17,26,91,130
2022-01-14 12:50:00,377,92,147,18,26,95,129
2022-01-14 13:00:00,387,92,151,17,26,92,130
2022-01-14 13:10:00,382,91,152,17,26,88,132
2022-01-14 13:20:00,386,91,150,17,24,92,128
2022-01-14 13:30:00,387,95,137,19,25,92,130
2022-01-14 13:40:00,380,92,125,18,24,93,128
2022-01-14 13:50:00,399,91,153,18,26,98,133
2022-01-14 14:00:00,403,95,138,19,26,97,137
2022-01-14 14:10:00,397,101,162,20,25,98,137
2022-01-14 14:20:00,407,101,170,18,28,100,139
2022-01-14 14:30:00,432,105,165,21,29,104,145
2022-01-14 14:40:00,438,108,178,21,30,102,147
2022-01-14 14:50:00,444,108,168,21,30,101,151
2022-01-14 15:00:00,454,113,182,22,30,115,156
2022-01-14 15:10:00,461,112,168,22,30,115,154
2022-01-14 15:20:00,466,113,196,22,31,115,159
2022-01-14 15:30:00,461,113,183,22,30,109,152
2022-01-14 15:40:00,444,108,173,21,31,103,159
2022-01-14 15:50:00,450,106,164,20,28,107,148
2022-01-14 16:00:00,435,106,163,21,29,106,149
2022-01-14 16:10:00,431,105,172,21,28,101,150
2022-01-14 16:20:00,439,106,181,21,29,106,146
2022-01-14 16:30:00,423,96,144,20,28,102,144
2022-01-14 16:40:00,408,98,154,20,27,94,140
2022-01-14 16:50:00,399,101,145,19,27,91,140
2022-01-14 17:00:00,395,95,148,17,26,94,136
2022-01-14 17:10:00,385,94,140,17,25,93,130
2022-01-14 17:20:00,385,95,142,16,25,92,129
2022-01-14 17:30:00,400,100,150,19,26,95,138
2022-01-14 17:40:00,417,99,163,19,27,95,143
2022-01-14 17:50:00,424,107,174,20,28,104,146
2022-01-14 18:00:00,463,111,175,22,31,112,156
2022-01-14 18:10:00,497,121,187,23,33,120,173
2022-01-14 18:20:00,504,124,184,24,35,124,174
2022-01-14 18:30:00,503,123,172,24,35,127,179
2022-01-14 18:40:00,524,128,209,25,32,128,175
2022-01-14 18:50:00,517,124,181,26,36,129,180
2022-01-14 19:00:00,524,130,197,23,34,125,182
2022-01-14 19:10:00,541,132,204,25,35,128,179
2022-01-14 19:20:00,546,134,205,26,36,135,185
2022-01-14 19:30:00,539,132,170,25,36,127,183
2022-01-14 19:40:00,520,128,197,25,35,126,177
2022-01-14 19:50:00,517,127,191,26,36,129,180
2022-01-14 20:00:00,529,126,189,25,36,130,177
2022-01-14 20:10:00,496,120,187,23,34,119,170
2022-01-14 20:20:00,479,122,196,23,33,122,174
2022-01-14 20:30:00,501,120,170,23,33,118,166
2022-01-14 20:40:00,503,125,182,23,33,127,174
2022-01-14 20:50:00,512,122,196,24,34,123,176
2022-01-14 21:00:00,528,131,205,26,35,129,186
2022-01-14 21:10:00,532,129,197,26,36,128,184
2022-01-14 21:20:00,526,128,216,24,36,122,175
2022-01-14 21:30:00,496,123,197,23,34,120,171
2022-01-14 21:40:00,495,124,179,25,34,124,176
2022-01-14 21:50:00,491,118,202,23,33,120,166
2022-01-14 22:00:00,462,109,191,21,31,98,152
2022-01-14 22:10:00,435,103,165,18,29,103,152
2022-01-14 22:20:00,417,104,152,20,28,101,138
2022-01-14 22:30:00,399,100,149,20,26,94,138
